tourney_name,tourney_date,surface,round,winner_name,loser_name,winner_rank,loser_rank,best_of,source,year
australian open,2000-01-17,hard,1st round,ullyett k.,tabara m.,182.0,122.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,tillstrom m.,lareau s.,79.0,103.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,tieleman l.,martin a.,89.0,52.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,stafford g.,safin m.,472.0,23.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,srichaphan p.,kucera k.,102.0,18.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,squillari f.,sirianni j.,48.0,356.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,sluiter r.,gaudenzi a.,166.0,88.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,sekulov j.,ljubicic i.,133.0,72.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,vanek j.,wessels p.,153.0,114.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,schalken s.,blanco g.,47.0,77.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,llodra m.,gaudio g.,263.0,61.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,schuettler r.,marin j.a.,60.0,73.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,martin t.,black b.,9.0,71.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,mirnyi m.,agenor r.,67.0,94.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,novak j.,hipfl m.,37.0,75.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,paes l.,petrovic d.,137.0,201.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,philippoussis m.,okun n.,19.0,189.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,norman m.,mamiit c.,11.0,97.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,pozzi g.,zib t.,82.0,118.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,pretzsch a.,o'brien a.,115.0,162.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,rochus c.,costa a.,120.0,20.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,rosset m.,delgado j.,45.0,143.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,sampras p.,arthurs w.,3.0,105.0,5.0,tennis_data,2000
australian open,2000-01-17,hard,1st round,portas a.,kuerten g.,91.0,5.0,5.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,gumy h.,woodbridge t.,64.0,179.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,goldstein p.,blake j.,98.0,241.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,semifinals,rosset m.,grosjean s.,77.0,20.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,gimelstob j.,gambill j.m.,95.0,55.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,ferreira w.,salzenstein j.,53.0,698.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,courier j.,taino e.,44.0,397.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,chang m.,srichaphan p.,42.0,96.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,agenor r.,king p.,94.0,587.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,the final,rosset m.,federer r.,77.0,67.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,semifinals,federer r.,santoro f.,67.0,38.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,santoro f.,siemerink j.,38.0,91.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,quarterfinals,rosset m.,ivanisevic g.,77.0,63.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,quarterfinals,grosjean s.,vinciguerra a.,20.0,84.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,quarterfinals,federer r.,ljubicic i.,67.0,69.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,vinciguerra a.,diaz j.,84.0,87.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,rosset m.,clement a.,77.0,51.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,ljubicic i.,kafelnikov y.,69.0,3.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,ivanisevic g.,enqvist t.,63.0,12.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,larsson m.,rodriguez m.,82.0,127.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,guardiola t.,kroslak j.,147.0,114.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,quarterfinals,santoro f.,guardiola t.,38.0,147.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,liukko v.,tieleman l.,188.0,99.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,tillstrom m.,sargsian s.,79.0,60.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,mamiit c.,alonso j.,97.0,117.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,grosjean s.,roux l.,20.0,203.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,the final,philippoussis m.,tillstrom m.,17.0,79.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,semifinals,tillstrom m.,ferreira w.,79.0,53.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,semifinals,philippoussis m.,courier j.,17.0,44.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,quarterfinals,tillstrom m.,chang m.,79.0,42.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,quarterfinals,philippoussis m.,gimelstob j.,17.0,95.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,quarterfinals,ferreira w.,larsson m.,53.0,82.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,quarterfinals,courier j.,goldstein p.,44.0,98.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,philippoussis m.,agenor r.,17.0,94.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,malisse x.,fromberg r.,143.0,71.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,larsson m.,woodforde m.,82.0,125.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,gimelstob j.,zib t.,95.0,120.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,ferreira w.,liukko v.,53.0,188.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,courier j.,gumy h.,44.0,64.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,chang m.,mamiit c.,42.0,97.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,zib t.,massu n.,120.0,100.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,woodforde m.,humphries s.,125.0,584.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,tillstrom m.,squillari f.,79.0,46.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,sargsian s.,van lottum j.,60.0,66.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,1st round,philippoussis m.,canas g.,17.0,73.0,3.0,tennis_data,2000
sybase open,2000-02-07,hard,2nd round,goldstein p.,malisse x.,98.0,143.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,2nd round,federer r.,johansson t.,67.0,41.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,enqvist t.,portas a.,12.0,85.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,siemerink j.,raoux g.,91.0,186.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,ferrero j.c.,lapentti n.,39.0,9.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,el aynaoui y.,blanco g.,21.0,78.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,costa a.,koubek s.,18.0,40.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,alami k.,vicente f.,34.0,47.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,vicente f.,paes l.,47.0,140.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,pavel a.,prinosil d.,61.0,68.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,novak j.,alvarez e.,43.0,141.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,martin a.,tarango j.,52.0,76.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,mantilla f.,black b.,25.0,70.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,golmard j.,pavel a.,33.0,61.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,lapentti n.,gross o.,9.0,173.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,kiefer n.,burgsmuller l.,4.0,160.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,golmard j.,clavet f.,33.0,37.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,ferrero j.c.,damm m.,39.0,108.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,el aynaoui y.,ilie a.,21.0,50.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,vinciguerra a.,safin m.,84.0,23.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,blanco g.,schalken s.,78.0,49.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,black w.,vacek d.,153.0,45.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,arazi h.,schuettler r.,27.0,57.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,alami k.,norman m.,34.0,6.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,koubek s.,marin j.a.,40.0,72.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,kiefer n.,martin a.,4.0,52.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,1st round,costa a.,berasategui a.,18.0,59.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,novak j.,arazi h.,43.0,27.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,2nd round,mantilla f.,black w.,25.0,153.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,santoro f.,wessels p.,38.0,110.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,roux l.,knippschild j.,203.0,90.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,ljubicic i.,voinea a.,69.0,80.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,kroslak j.,hrbaty d.,114.0,24.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,kafelnikov y.,pozzi g.,3.0,89.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,johansson t.,bastl g.,41.0,74.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,ivanisevic g.,saulnier c.,63.0,167.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,guardiola t.,stanoytchev o.,147.0,107.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,grosjean s.,di pasquale a.,20.0,54.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,rosset m.,arthurs w.,77.0,106.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,quarterfinals,ferrero j.c.,mantilla f.,39.0,25.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,federer r.,dupuis a.,67.0,93.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,quarterfinals,costa a.,el aynaoui y.,18.0,21.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,quarterfinals,kiefer n.,golmard j.,4.0,33.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,semifinals,ferrero j.c.,alami k.,39.0,34.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,quarterfinals,alami k.,novak j.,34.0,43.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,the final,kiefer n.,ferrero j.c.,4.0,39.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,clement a.,pretzsch a.,51.0,118.0,3.0,tennis_data,2000
marseille open,2000-02-07,hard,1st round,diaz j.,bjorkman j.,87.0,65.0,3.0,tennis_data,2000
dubai open,2000-02-07,hard,semifinals,kiefer n.,costa a.,4.0,18.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,novak j.,johansson t.,40.0,41.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,grosjean s.,medvedev a.,19.0,36.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,norman m.,schalken s.,5.0,50.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,kiefer n.,vacek d.,4.0,44.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,kafelnikov y.,kulti n.,2.0,121.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,hrbaty d.,safin m.,23.0,26.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,henman t.,martin a.,11.0,51.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,quarterfinals,larsson m.,schuettler r.,78.0,56.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,the final,larsson m.,black b.,78.0,76.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,escude n.,prinosil d.,34.0,84.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,dewulf f.,ivanisevic g.,280.0,61.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,bjorkman j.,lapentti n.,69.0,9.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,semifinals,larsson m.,sa a.,78.0,118.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,semifinals,black b.,haas t.,76.0,21.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,quarterfinals,sa a.,sargsian s.,118.0,58.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,pioline c.,voinea a.,15.0,81.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,golmard j.,zabaleta m.,49.0,33.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,rusedski g.,kucera k.,13.0,29.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,pioline c.,grosjean s.,15.0,19.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,siemerink j.,enqvist t.,98.0,12.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,quarterfinals,haas t.,ferreira w.,21.0,46.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,semifinals,pioline c.,golmard j.,15.0,49.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,semifinals,henman t.,kafelnikov y.,11.0,2.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,quarterfinals,pioline c.,kiefer n.,15.0,4.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,quarterfinals,kafelnikov y.,rusedski g.,2.0,13.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,quarterfinals,henman t.,hrbaty d.,11.0,23.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,quarterfinals,golmard j.,norman m.,49.0,5.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,santoro f.,alami k.,35.0,28.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,rusedski g.,dewulf f.,13.0,280.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,kiefer n.,novak j.,4.0,40.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,kafelnikov y.,escude n.,2.0,34.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,hrbaty d.,bjorkman j.,23.0,69.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,henman t.,santoro f.,11.0,35.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,golmard j.,siemerink j.,49.0,98.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,the final,pioline c.,henman t.,15.0,11.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,1st round,wessels p.,pavel a.,110.0,63.0,3.0,tennis_data,2000
abn amro world tennis tournament,2000-02-14,hard,2nd round,norman m.,wessels p.,5.0,110.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,quarterfinals,black b.,chang m.,76.0,43.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,zib t.,hantschk m.,112.0,101.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,sargsian s.,tieleman l.,58.0,97.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,chang m.,pretzsch a.,43.0,131.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,black b.,rodriguez m.,76.0,127.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,woodforde m.,alonso j.,125.0,116.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,tieleman l.,bryan b.,97.0,193.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,stanoytchev o.,lareau s.,105.0,106.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,srichaphan p.,caratti c.,96.0,176.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,sanguinetti d.,dupuis a.,113.0,93.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,ferreira w.,popp a.,46.0,109.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,salzenstein j.,jonsson f.,596.0,122.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,rodriguez m.,gimelstob j.,127.0,95.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,reneberg r.,goldstein p.,204.0,94.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,pretzsch a.,knowles m.,131.0,227.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,massu n.,etlis g.,99.0,126.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,macphie b.,manta l.,419.0,104.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,levy h.,sekulov j.,175.0,123.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,schuettler r.,gambill j.m.,56.0,55.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,sa a.,agenor r.,118.0,90.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,fromberg r.,sanguinetti d.,70.0,113.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,1st round,popp a.,behrend t.,109.0,100.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,gumy h.,massu n.,64.0,99.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,gambill j.m.,stanoytchev o.,55.0,105.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,sa a.,fromberg r.,118.0,70.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,larsson m.,philippoussis m.,78.0,16.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,ferreira w.,mamiit c.,46.0,135.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,chang m.,gumy h.,43.0,64.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,black b.,woodruff c.,76.0,37.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,woodruff c.,woodforde m.,37.0,125.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,tillstrom m.,reneberg r.,65.0,204.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,3rd round,haas t.,tillstrom m.,21.0,65.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,schuettler r.,srichaphan p.,56.0,96.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,sargsian s.,levy h.,58.0,175.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,sa a.,spadea v.,118.0,30.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,philippoussis m.,macphie b.,16.0,419.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,mamiit c.,mirnyi m.,135.0,57.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,larsson m.,zib t.,78.0,112.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,tieleman l.,courier j.,97.0,38.0,3.0,tennis_data,2000
kroger st. jude,2000-02-14,hard,2nd round,haas t.,salzenstein j.,21.0,596.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,semifinals,rosset m.,enqvist t.,72.0,12.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,the final,rosset m.,kafelnikov y.,72.0,3.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,arazi h.,gambill j.m.,27.0,60.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,enqvist t.,voinea a.,12.0,78.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,federer r.,kiefer n.,66.0,4.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,hrbaty d.,pavel a.,21.0,63.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,ivanisevic g.,black w.,61.0,142.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,kafelnikov y.,medvedev a.,3.0,36.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,kucera k.,novak j.,33.0,39.0,3.0,tennis_data,2000
axa cup,2000-02-21,hard,1st round,pioline c.,martin a.,10.0,50.0,3.0,tennis_data,2000
